order_id,order_date,customer_id,region,channel,category,unit_price,quantity,discount,revenue,returned,delivery_days
ORD-02321,2025-08-25,CUST-0337,West,Web,Beauty,31.82,4,0.10,114.57,0,5
ORD-02322,2025-07-11,CUST-0669,Midwest,Mobile,Apparel,53.51,4,0.10,192.65,0,4
ORD-02323,2025-08-31,CUST-0427,West,Store,Electronics,163.23,1,0.15,138.75,0,2
ORD-02324,2025-05-01,CUST-0586,West,Web,Outdoors,74.88,1,0.05,71.14,0,3
ORD-02325,2025-10-24,CUST-0389,Midwest,Mobile,Home,40.28,2,0.00,80.56,0,3
ORD-02326,2025-10-31,CUST-0797,South,Mobile,Electronics,131.41,1,0.10,118.27,0,5
ORD-02327,2025-01-30,CUST-0703,Northeast,Mobile,Home,28.68,1,0.10,25.82,0,3
ORD-02328,2025-03-14,CUST-0003,West,Web,Electronics,121.22,1,0.05,115.16,0,5
ORD-02329,2025-01-12,CUST-0322,Midwest,Web,Beauty,48.75,4,0.20,156.01,0,5
ORD-02330,2025-12-06,CUST-0513,South,Web,Beauty,39.16,1,0.00,39.16,0,5
ORD-02331,2025-03-19,CUST-0193,Midwest,Mobile,Beauty,24.45,2,0.10,44.01,0,5
ORD-02332,2025-10-28,CUST-0125,Midwest,Web,Outdoors,77.94,1,0.15,66.25,0,7
ORD-02333,2025-03-07,CUST-0291,Northeast,Mobile,Electronics,139.28,2,0.05,264.63,0,3
ORD-02334,2025-02-26,CUST-0637,Northeast,Mobile,Home,65.85,1,0.15,55.98,0,3
ORD-02335,2025-10-31,CUST-0524,Midwest,Web,Beauty,28.10,2,0.10,50.58,0,3
ORD-02336,2025-03-04,CUST-0660,South,Store,Electronics,138.79,2,0.10,249.81,0,3
ORD-02337,2025-01-07,CUST-0137,Northeast,Web,Outdoors,74.48,1,0.10,67.03,0,1
ORD-02338,2025-10-01,CUST-0186,West,Web,Outdoors,59.92,1,0.15,50.93,0,5
ORD-02339,2025-03-19,CUST-0150,Midwest,Web,Outdoors,103.41,3,0.20,248.19,0,4
ORD-02340,2025-12-11,CUST-0712,Midwest,Web,Apparel,72.29,3,0.00,216.88,0,5
ORD-02341,2025-09-20,CUST-0106,West,Web,Outdoors,91.62,5,0.10,412.30,0,4
ORD-02342,2025-08-12,CUST-0279,Midwest,Mobile,Home,51.62,1,0.00,51.62,0,5
ORD-02343,2025-08-07,CUST-0373,Midwest,Store,Beauty,34.63,1,0.00,34.63,0,3
ORD-02344,2025-03-07,CUST-0357,South,Store,Beauty,26.83,1,0.10,24.15,1,4
ORD-02345,2025-09-03,CUST-0068,Midwest,Mobile,Electronics,160.92,1,0.20,128.74,1,5
ORD-02346,2025-08-27,CUST-0835,Midwest,Mobile,Outdoors,87.17,2,0.20,139.47,0,5
ORD-02347,2025-04-21,CUST-0108,Midwest,Store,Apparel,40.74,2,0.10,73.33,0,1
ORD-02348,2025-08-02,CUST-0226,South,Web,Apparel,42.32,1,0.10,38.09,1,4
ORD-02349,2025-10-24,CUST-0731,Northeast,Web,Beauty,38.11,1,0.10,34.30,0,4
ORD-02350,2025-09-24,CUST-0385,South,Web,Beauty,19.00,2,0.05,36.10,0,1
ORD-02351,2025-01-18,CUST-0470,West,Web,Beauty,15.39,2,0.20,24.62,0,3
ORD-02352,2025-02-09,CUST-0417,West,Web,Beauty,17.34,3,0.00,52.03,0,5
ORD-02353,2025-02-14,CUST-0835,South,Store,Outdoors,98.84,1,0.00,98.84,0,4
ORD-02354,2025-12-11,CUST-0549,Northeast,Web,Electronics,134.24,2,0.15,228.21,0,6
ORD-02355,2025-01-31,CUST-0128,West,Web,Home,54.29,1,0.00,54.29,0,5
ORD-02356,2025-03-19,CUST-0030,South,Store,Apparel,39.58,2,0.05,75.20,0,1
ORD-02357,2025-04-02,CUST-0827,West,Store,Beauty,31.44,1,0.10,28.30,0,1
ORD-02358,2025-12-13,CUST-0254,Northeast,Web,Outdoors,96.21,1,0.05,91.40,0,7
ORD-02359,2025-12-16,CUST-0804,Northeast,Web,Apparel,39.79,1,0.05,37.80,0,2
ORD-02360,2025-03-06,CUST-0096,Northeast,Store,Outdoors,57.83,1,0.05,54.94,0,3
ORD-02361,2025-11-05,CUST-0247,Northeast,Web,Electronics,85.68,4,0.00,342.72,0,3
ORD-02362,2025-06-09,CUST-0566,Midwest,Mobile,Beauty,31.30,1,0.10,28.17,0,6
ORD-02363,2025-04-17,CUST-0231,Northeast,Mobile,Electronics,109.52,1,0.15,93.09,0,3
ORD-02364,2025-03-03,CUST-0261,South,Web,Apparel,89.35,4,0.05,339.52,0,6
ORD-02365,2025-06-04,CUST-0271,West,Web,Outdoors,36.01,2,0.30,50.41,0,7
ORD-02366,2025-06-14,CUST-0312,West,Store,Beauty,45.48,2,0.15,77.31,0,1
ORD-02367,2025-08-04,CUST-0196,Midwest,Store,Home,45.59,1,0.00,45.59,0,1
ORD-02368,2025-03-12,CUST-0100,West,Store,Apparel,52.12,1,0.10,46.91,0,1
ORD-02369,2025-09-05,CUST-0385,Northeast,Mobile,Electronics,229.97,2,0.00,459.95,0,5
ORD-02370,2025-08-11,CUST-0089,South,Mobile,Beauty,39.25,2,0.15,66.72,0,1
ORD-02371,2025-11-18,CUST-0855,South,Mobile,Home,58.93,1,0.00,58.93,0,6
ORD-02372,2025-09-28,CUST-0019,Midwest,Web,Beauty,25.12,2,0.05,47.74,0,6
ORD-02373,2025-08-24,CUST-0503,South,Store,Outdoors,57.32,2,0.15,97.45,0,4
ORD-02374,2025-07-16,CUST-0528,South,Mobile,Outdoors,54.62,1,0.10,49.16,0,3
ORD-02375,2025-05-23,CUST-0124,West,Mobile,Apparel,42.50,1,0.00,42.50,0,1
ORD-02376,2025-03-07,CUST-0718,South,Web,Outdoors,81.41,5,0.05,386.70,1,4
ORD-02377,2025-05-24,CUST-0662,Northeast,Web,Home,54.56,2,0.05,103.66,0,5
ORD-02378,2025-08-17,CUST-0142,West,Mobile,Beauty,30.63,1,0.00,30.63,0,1
ORD-02379,2025-12-16,CUST-0451,South,Web,Home,68.68,1,0.20,54.95,1,4
ORD-02380,2025-08-30,CUST-0039,West,Mobile,Apparel,37.38,2,0.30,52.33,0,4
ORD-02381,2025-10-13,CUST-0535,Midwest,Mobile,Apparel,12.22,1,0.10,10.99,1,5
ORD-02382,2025-06-01,CUST-0348,Northeast,Store,Electronics,123.20,2,0.20,197.12,0,1
ORD-02383,2025-11-17,CUST-0268,Northeast,Web,Outdoors,99.06,2,0.00,198.12,0,4
ORD-02384,2025-07-14,CUST-0048,Midwest,Web,Home,27.29,2,0.10,49.13,0,1
ORD-02385,2025-03-18,CUST-0630,South,Store,Apparel,40.92,1,0.20,32.74,0,3
ORD-02386,2025-09-23,CUST-0450,Northeast,Web,Beauty,34.34,1,0.20,27.47,0,2
ORD-02387,2025-02-07,CUST-0244,Midwest,Mobile,Home,30.03,2,0.20,48.04,0,1
ORD-02388,2025-06-14,CUST-0246,South,Store,Home,45.94,4,0.00,183.75,0,2
ORD-02389,2025-07-01,CUST-0667,West,Web,Home,52.67,1,0.10,47.40,0,6
ORD-02390,2025-10-26,CUST-0828,West,Mobile,Electronics,180.76,2,0.00,361.53,0,6
ORD-02391,2025-09-01,CUST-0006,South,Web,Outdoors,93.53,2,0.20,149.64,1,5
ORD-02392,2025-02-23,CUST-0823,Midwest,Web,Electronics,148.30,3,0.20,355.91,0,4
ORD-02393,2025-02-18,CUST-0459,South,Mobile,Beauty,24.95,1,0.05,23.70,0,7
ORD-02394,2025-08-21,CUST-0098,West,Web,Apparel,58.12,1,0.00,58.12,0,2
ORD-02395,2025-10-07,CUST-0467,Northeast,Web,Apparel,35.13,1,0.00,35.13,0,3
ORD-02396,2025-02-23,CUST-0145,Midwest,Web,Electronics,161.07,1,0.15,136.91,0,4
ORD-02397,2025-11-12,CUST-0645,South,Store,Beauty,35.30,2,0.20,56.48,0,1
ORD-02398,2025-01-04,CUST-0386,Midwest,Web,Electronics,184.66,1,0.00,184.66,0,3
ORD-02399,2025-10-28,CUST-0896,Midwest,Web,Apparel,69.41,2,0.05,131.87,0,4
ORD-02400,2025-08-19,CUST-0107,West,Store,Home,42.70,1,0.00,42.70,0,1
ORD-02401,2025-08-18,CUST-0060,West,Web,Outdoors,51.54,3,0.00,154.63,0,5
ORD-02402,2025-03-11,CUST-0036,South,Mobile,Apparel,42.48,5,0.10,191.16,0,8
ORD-02403,2025-09-06,CUST-0395,South,Store,Outdoors,86.72,2,0.10,156.09,0,2
ORD-02404,2025-05-10,CUST-0246,West,Web,Beauty,29.66,2,0.05,56.36,0,5
ORD-02405,2025-09-19,CUST-0402,South,Web,Electronics,195.32,1,0.20,156.26,0,4
ORD-02406,2025-12-15,CUST-0780,Northeast,Store,Electronics,120.27,2,0.10,216.48,0,1
ORD-02407,2025-01-09,CUST-0387,Northeast,Web,Beauty,40.62,4,0.00,162.47,0,3
ORD-02408,2025-08-23,CUST-0842,West,Web,Beauty,39.95,1,0.05,37.96,0,6
ORD-02409,2025-07-15,CUST-0324,South,Web,Outdoors,87.76,4,0.20,280.82,0,4
ORD-02410,2025-06-09,CUST-0575,Midwest,Web,Outdoors,101.78,1,0.10,91.61,0,2
ORD-02411,2025-07-30,CUST-0815,Midwest,Mobile,Outdoors,62.18,1,0.30,43.53,0,5
ORD-02412,2025-01-22,CUST-0211,Northeast,Web,Home,44.92,4,0.10,161.72,0,7
ORD-02413,2025-11-29,CUST-0096,Northeast,Web,Electronics,136.58,1,0.10,122.92,0,4
ORD-02414,2025-05-19,CUST-0410,South,Mobile,Home,52.08,1,0.00,52.08,0,6
ORD-02415,2025-07-28,CUST-0602,Midwest,Mobile,Apparel,33.32,5,0.10,149.93,0,3
ORD-02416,2025-11-23,CUST-0818,Midwest,Store,Home,37.36,2,0.05,70.98,0,2
ORD-02417,2025-07-14,CUST-0565,West,Web,Apparel,57.41,3,0.10,155.00,0,9
ORD-02418,2025-02-13,CUST-0900,Midwest,Web,Home,58.52,2,0.10,105.34,0,3
ORD-02419,2025-12-12,CUST-0279,West,Mobile,Electronics,82.67,1,0.00,82.67,0,1
ORD-02420,2025-12-11,CUST-0182,West,Web,Home,59.90,1,0.10,53.91,0,4
ORD-02421,2025-10-01,CUST-0406,Midwest,Mobile,Beauty,15.68,2,0.00,31.36,0,4
ORD-02422,2025-08-31,CUST-0472,Northeast,Web,Electronics,196.92,2,0.10,354.45,0,2
ORD-02423,2025-12-28,CUST-0537,Midwest,Mobile,Outdoors,114.60,4,0.20,366.71,1,6
ORD-02424,2025-12-21,CUST-0881,Northeast,Web,Beauty,20.21,1,0.00,20.21,0,6
ORD-02425,2025-12-09,CUST-0756,West,Mobile,Outdoors,64.77,3,0.00,194.31,0,6
ORD-02426,2025-07-28,CUST-0642,West,Web,Apparel,66.91,1,0.10,60.22,0,4
ORD-02427,2025-07-09,CUST-0020,Midwest,Mobile,Electronics,123.38,1,0.05,117.22,0,4
ORD-02428,2025-09-29,CUST-0410,Midwest,Web,Home,75.19,2,0.10,135.34,0,3
ORD-02429,2025-11-17,CUST-0228,Northeast,Store,Apparel,53.06,1,0.00,53.06,0,1
ORD-02430,2025-08-18,CUST-0568,South,Store,Apparel,55.74,4,0.15,189.53,0,1
ORD-02431,2025-09-07,CUST-0137,South,Store,Electronics,107.51,1,0.00,107.51,1,4
ORD-02432,2025-12-04,CUST-0143,South,Web,Home,46.06,4,0.10,165.82,0,4
ORD-02433,2025-03-06,CUST-0235,West,Mobile,Beauty,32.31,1,0.00,32.31,0,5
ORD-02434,2025-04-24,CUST-0337,South,Web,Apparel,53.53,1,0.00,53.53,0,3
ORD-02435,2025-03-10,CUST-0557,West,Store,Home,31.25,1,0.00,31.25,0,3
ORD-02436,2025-10-14,CUST-0747,Northeast,Mobile,Outdoors,78.19,1,0.10,70.37,0,5
ORD-02437,2025-11-05,CUST-0477,Midwest,Web,Beauty,27.05,2,0.00,54.09,0,4
ORD-02438,2025-08-03,CUST-0592,West,Web,Home,72.56,1,0.00,72.56,0,4
ORD-02439,2025-05-24,CUST-0352,South,Store,Home,78.44,3,0.15,200.02,0,4
ORD-02440,2025-09-20,CUST-0154,Midwest,Mobile,Beauty,37.76,1,0.00,37.76,0,4
ORD-02441,2025-06-06,CUST-0102,South,Web,Home,50.47,1,0.00,50.47,0,3
ORD-02442,2025-08-01,CUST-0216,Northeast,Web,Beauty,36.21,4,0.30,101.39,0,3
ORD-02443,2025-03-23,CUST-0319,South,Web,Outdoors,142.28,5,0.20,569.11,1,6
ORD-02444,2025-06-24,CUST-0675,South,Mobile,Apparel,39.44,1,0.10,35.50,0,5
ORD-02445,2025-10-17,CUST-0122,West,Web,Outdoors,98.87,2,0.20,158.20,1,5
ORD-02446,2025-08-19,CUST-0098,Midwest,Web,Outdoors,88.35,1,0.20,70.68,1,4
ORD-02447,2025-03-22,CUST-0798,Midwest,Mobile,Apparel,31.01,1,0.00,31.01,1,7
ORD-02448,2025-02-28,CUST-0377,Midwest,Store,Outdoors,104.39,1,0.00,104.39,0,2
ORD-02449,2025-12-21,CUST-0138,Midwest,Web,Electronics,173.31,1,0.20,138.65,0,3
ORD-02450,2025-07-05,CUST-0400,South,Mobile,Beauty,25.49,1,0.10,22.94,0,4
ORD-02451,2025-11-13,CUST-0497,South,Web,Home,72.73,4,0.20,232.74,0,4
ORD-02452,2025-10-25,CUST-0606,South,Mobile,Electronics,140.55,2,0.10,252.99,0,1
ORD-02453,2025-09-27,CUST-0833,West,Web,Beauty,35.97,2,0.00,71.94,0,2
ORD-02454,2025-03-31,CUST-0195,South,Mobile,Home,57.81,2,0.20,92.49,1,5
ORD-02455,2025-08-06,CUST-0058,Midwest,Store,Electronics,195.33,1,0.00,195.33,0,3
ORD-02456,2025-04-24,CUST-0695,Northeast,Web,Electronics,136.21,1,0.05,129.40,0,1
ORD-02457,2025-01-22,CUST-0167,Northeast,Mobile,Beauty,36.07,1,0.10,32.46,0,4
ORD-02458,2025-04-24,CUST-0697,South,Store,Beauty,34.94,3,0.05,99.59,0,1
ORD-02459,2025-09-20,CUST-0845,Northeast,Web,Home,66.22,1,0.00,66.22,0,5
ORD-02460,2025-12-14,CUST-0282,West,Web,Beauty,19.39,1,0.00,19.39,0,4
ORD-02461,2025-05-09,CUST-0443,South,Web,Electronics,168.79,4,0.05,641.40,0,8
ORD-02462,2025-11-01,CUST-0599,Northeast,Web,Electronics,107.50,2,0.10,193.50,0,4
ORD-02463,2025-02-27,CUST-0088,Midwest,Mobile,Electronics,140.71,3,0.10,379.92,0,4
ORD-02464,2025-04-09,CUST-0600,South,Web,Home,65.65,1,0.05,62.37,0,5
ORD-02465,2025-07-16,CUST-0383,Midwest,Mobile,Electronics,113.52,2,0.10,204.33,0,2
ORD-02466,2025-10-25,CUST-0892,South,Web,Outdoors,101.52,2,0.10,182.73,1,5
ORD-02467,2025-08-07,CUST-0771,Midwest,Store,Outdoors,66.99,1,0.05,63.64,0,1
ORD-02468,2025-05-23,CUST-0668,West,Web,Electronics,128.14,1,0.00,128.14,0,6
ORD-02469,2025-01-10,CUST-0446,Midwest,Mobile,Electronics,151.83,2,0.05,288.48,0,3
ORD-02470,2025-07-27,CUST-0255,Northeast,Web,Electronics,176.98,1,0.15,150.44,0,5
ORD-02471,2025-05-04,CUST-0746,Northeast,Web,Home,55.90,2,0.05,106.21,0,2
ORD-02472,2025-12-18,CUST-0463,South,Mobile,Electronics,98.66,2,0.00,197.32,0,2
ORD-02473,2025-01-30,CUST-0630,West,Mobile,Apparel,51.00,3,0.05,145.35,0,4
ORD-02474,2025-12-31,CUST-0287,West,Web,Beauty,24.79,1,0.10,22.31,0,6
ORD-02475,2025-01-11,CUST-0514,Midwest,Web,Home,42.09,2,0.20,67.35,0,4
ORD-02476,2025-07-21,CUST-0806,West,Mobile,Outdoors,69.16,1,0.20,55.33,0,4
ORD-02477,2025-08-11,CUST-0730,South,Mobile,Beauty,30.29,3,0.00,90.87,0,5
ORD-02478,2025-03-13,CUST-0643,Northeast,Mobile,Apparel,33.79,4,0.10,121.63,0,6
ORD-02479,2025-12-06,CUST-0875,South,Store,Beauty,27.59,2,0.10,49.66,0,4
ORD-02480,2025-07-20,CUST-0582,West,Mobile,Apparel,50.96,1,0.00,50.96,0,5
ORD-02481,2025-10-14,CUST-0796,West,Store,Outdoors,114.93,1,0.00,114.93,0,2
ORD-02482,2025-12-28,CUST-0732,Northeast,Mobile,Beauty,13.92,1,0.10,12.53,1,1
ORD-02483,2025-03-06,CUST-0097,Northeast,Web,Beauty,38.94,3,0.00,116.81,0,4
ORD-02484,2025-12-11,CUST-0068,Midwest,Mobile,Electronics,122.54,3,0.00,367.63,1,8
ORD-02485,2025-12-06,CUST-0557,Midwest,Mobile,Beauty,34.05,2,0.20,54.48,0,5
ORD-02486,2025-06-28,CUST-0874,Northeast,Web,Outdoors,44.33,1,0.20,35.47,0,1
ORD-02487,2025-12-18,CUST-0383,Midwest,Store,Beauty,25.68,2,0.10,46.22,1,4
ORD-02488,2025-05-12,CUST-0760,West,Store,Beauty,15.76,1,0.05,14.97,0,1
ORD-02489,2025-02-02,CUST-0412,South,Web,Apparel,56.96,2,0.00,113.91,0,6
ORD-02490,2025-10-20,CUST-0567,Northeast,Mobile,Apparel,37.39,1,0.20,29.91,0,2
ORD-02491,2025-11-02,CUST-0881,South,Web,Electronics,76.26,4,0.00,305.03,0,4
ORD-02492,2025-03-31,CUST-0704,West,Mobile,Outdoors,118.14,2,0.00,236.27,0,3
ORD-02493,2025-05-11,CUST-0634,Midwest,Store,Outdoors,61.82,2,0.10,111.27,0,1
ORD-02494,2025-01-01,CUST-0524,South,Web,Home,65.31,1,0.20,52.25,0,6
ORD-02495,2025-06-20,CUST-0864,Northeast,Web,Outdoors,67.51,2,0.00,135.03,0,4
ORD-02496,2025-11-22,CUST-0480,West,Web,Beauty,25.52,1,0.00,25.52,0,3
ORD-02497,2025-05-06,CUST-0788,Midwest,Web,Outdoors,80.61,1,0.15,68.51,0,5
ORD-02498,2025-12-14,CUST-0888,West,Mobile,Apparel,52.63,1,0.00,52.63,0,1
ORD-02499,2025-06-25,CUST-0708,West,Web,Apparel,33.04,1,0.05,31.39,0,1
ORD-02500,2025-09-23,CUST-0763,West,Store,Home,76.93,1,0.10,69.23,0,1
ORD-02501,2025-04-22,CUST-0300,West,Mobile,Home,56.09,1,0.20,44.87,0,4
ORD-02502,2025-06-03,CUST-0065,Midwest,Web,Home,89.15,2,0.15,151.55,0,5
ORD-02503,2025-08-08,CUST-0376,Midwest,Store,Apparel,54.89,1,0.10,49.40,0,1
ORD-02504,2025-03-26,CUST-0898,Northeast,Mobile,Apparel,24.26,4,0.00,97.04,0,4
ORD-02505,2025-01-30,CUST-0399,South,Web,Home,42.34,2,0.10,76.21,0,6
ORD-02506,2025-01-24,CUST-0772,Northeast,Store,Apparel,33.41,1,0.00,33.41,0,2
ORD-02507,2025-09-30,CUST-0029,Midwest,Store,Beauty,35.11,3,0.30,73.72,0,1
ORD-02508,2025-07-21,CUST-0384,Northeast,Web,Beauty,39.22,1,0.10,35.29,0,4
ORD-02509,2025-06-01,CUST-0356,South,Mobile,Beauty,30.13,2,0.20,48.20,0,5
ORD-02510,2025-07-21,CUST-0114,West,Mobile,Home,72.74,1,0.10,65.46,0,1
ORD-02511,2025-08-09,CUST-0511,Northeast,Mobile,Home,65.74,1,0.05,62.45,0,4
ORD-02512,2025-01-31,CUST-0733,West,Mobile,Home,53.35,1,0.00,53.35,0,7
ORD-02513,2025-03-07,CUST-0062,West,Web,Electronics,136.94,2,0.10,246.49,0,4
ORD-02514,2025-06-27,CUST-0118,West,Store,Home,43.51,1,0.00,43.51,0,4
ORD-02515,2025-04-13,CUST-0695,South,Store,Electronics,76.09,3,0.05,216.84,0,4
ORD-02516,2025-01-28,CUST-0665,Northeast,Store,Beauty,32.80,5,0.10,147.58,0,1
ORD-02517,2025-01-31,CUST-0500,South,Store,Outdoors,130.35,2,0.00,260.70,0,1
ORD-02518,2025-06-15,CUST-0237,Midwest,Web,Home,47.42,2,0.20,75.87,1,5
ORD-02519,2025-03-09,CUST-0135,South,Web,Home,91.48,3,0.30,192.11,0,4
ORD-02520,2025-11-04,CUST-0586,Midwest,Web,Outdoors,139.54,4,0.00,558.17,0,4
ORD-02521,2025-09-07,CUST-0329,Midwest,Web,Apparel,39.15,4,0.10,140.92,1,6
ORD-02522,2025-10-15,CUST-0416,West,Web,Electronics,181.85,2,0.05,345.51,0,7
ORD-02523,2025-12-02,CUST-0618,Midwest,Mobile,Apparel,9.85,1,0.10,8.86,0,6
ORD-02524,2025-08-11,CUST-0167,Northeast,Mobile,Electronics,138.77,2,0.30,194.28,1,6
ORD-02525,2025-12-02,CUST-0218,West,Web,Electronics,192.38,2,0.00,384.75,0,7
ORD-02526,2025-08-29,CUST-0200,Northeast,Web,Home,50.14,1,0.00,50.14,0,5
ORD-02527,2025-05-23,CUST-0428,Midwest,Web,Apparel,29.27,1,0.05,27.81,0,3
ORD-02528,2025-08-17,CUST-0749,South,Mobile,Outdoors,43.48,3,0.00,130.43,0,2
ORD-02529,2025-07-01,CUST-0491,Northeast,Store,Outdoors,72.45,3,0.05,206.49,0,3
ORD-02530,2025-11-17,CUST-0050,South,Web,Home,64.79,3,0.05,184.66,0,5
ORD-02531,2025-01-25,CUST-0087,Midwest,Web,Beauty,41.37,5,0.20,165.50,0,5
ORD-02532,2025-12-11,CUST-0508,South,Mobile,Apparel,49.04,1,0.00,49.04,0,2
ORD-02533,2025-01-03,CUST-0551,Midwest,Web,Outdoors,77.48,2,0.20,123.97,0,4
ORD-02534,2025-07-28,CUST-0074,West,Web,Apparel,53.84,2,0.15,91.53,0,4
ORD-02535,2025-06-18,CUST-0358,Midwest,Mobile,Electronics,93.00,2,0.30,130.20,0,7
ORD-02536,2025-01-31,CUST-0663,Northeast,Mobile,Electronics,91.57,3,0.15,233.50,0,4
ORD-02537,2025-09-24,CUST-0416,Midwest,Mobile,Outdoors,65.34,2,0.10,117.61,0,5
ORD-02538,2025-01-27,CUST-0487,West,Store,Apparel,34.79,2,0.00,69.58,0,5
ORD-02539,2025-06-09,CUST-0248,West,Mobile,Apparel,43.21,2,0.05,82.11,0,7
ORD-02540,2025-12-28,CUST-0768,Northeast,Web,Outdoors,83.05,1,0.20,66.44,0,4
ORD-02541,2025-02-11,CUST-0248,Midwest,Store,Apparel,40.36,1,0.20,32.29,0,3
ORD-02542,2025-09-07,CUST-0382,Northeast,Web,Home,57.75,3,0.15,147.26,0,2
ORD-02543,2025-09-17,CUST-0397,Midwest,Store,Outdoors,81.32,1,0.15,69.13,0,1
ORD-02544,2025-12-24,CUST-0869,Northeast,Store,Electronics,151.70,1,0.20,121.36,0,4
ORD-02545,2025-07-16,CUST-0464,South,Web,Electronics,130.68,1,0.00,130.68,0,5
ORD-02546,2025-12-06,CUST-0460,Midwest,Web,Apparel,48.89,1,0.15,41.56,0,4
ORD-02547,2025-07-15,CUST-0680,West,Web,Apparel,38.38,1,0.15,32.62,0,4
ORD-02548,2025-04-15,CUST-0506,Midwest,Store,Home,59.44,2,0.10,106.99,0,1
ORD-02549,2025-06-16,CUST-0770,South,Mobile,Electronics,145.66,1,0.15,123.81,0,6
ORD-02550,2025-09-25,CUST-0121,Northeast,Web,Beauty,28.75,2,0.20,46.00,0,4
ORD-02551,2025-11-23,CUST-0587,Midwest,Mobile,Home,77.10,2,0.15,131.07,0,1
ORD-02552,2025-09-30,CUST-0493,South,Web,Outdoors,58.89,1,0.10,53.00,0,7
ORD-02553,2025-10-31,CUST-0251,Northeast,Web,Electronics,184.12,1,0.00,184.12,0,4
ORD-02554,2025-02-04,CUST-0195,Northeast,Mobile,Apparel,13.15,3,0.20,31.56,1,4
ORD-02555,2025-11-08,CUST-0199,South,Web,Home,58.04,1,0.05,55.14,0,5
ORD-02556,2025-09-09,CUST-0452,Northeast,Store,Outdoors,65.76,4,0.05,249.89,0,2
ORD-02557,2025-11-06,CUST-0328,South,Mobile,Electronics,176.72,1,0.05,167.89,0,3
ORD-02558,2025-09-28,CUST-0405,Northeast,Web,Electronics,173.83,4,0.20,556.24,0,3
ORD-02559,2025-11-25,CUST-0385,West,Web,Beauty,37.14,1,0.15,31.57,0,6
ORD-02560,2025-02-18,CUST-0636,Midwest,Mobile,Outdoors,67.37,5,0.20,269.49,0,3
ORD-02561,2025-06-11,CUST-0434,Northeast,Web,Home,44.59,3,0.05,127.07,0,4
ORD-02562,2025-09-30,CUST-0794,Northeast,Web,Home,65.30,1,0.00,65.30,0,2
ORD-02563,2025-12-26,CUST-0313,Midwest,Web,Electronics,194.20,2,0.00,388.41,0,2
ORD-02564,2025-04-15,CUST-0092,West,Store,Outdoors,90.90,2,0.15,154.54,0,1
ORD-02565,2025-09-03,CUST-0569,Northeast,Mobile,Outdoors,78.81,3,0.30,165.51,0,5
ORD-02566,2025-01-24,CUST-0393,West,Mobile,Outdoors,80.37,1,0.10,72.33,0,3
ORD-02567,2025-06-25,CUST-0231,South,Mobile,Electronics,153.84,1,0.00,153.84,0,4
ORD-02568,2025-06-29,CUST-0898,Northeast,Store,Home,76.42,4,0.00,305.66,0,2
ORD-02569,2025-11-25,CUST-0471,Northeast,Web,Electronics,117.11,1,0.00,117.11,0,5
ORD-02570,2025-09-22,CUST-0723,South,Mobile,Apparel,47.67,1,0.05,45.29,0,4
ORD-02571,2025-05-01,CUST-0658,Northeast,Mobile,Beauty,30.37,1,0.15,25.82,0,4
ORD-02572,2025-08-01,CUST-0456,West,Mobile,Beauty,31.27,1,0.20,25.02,0,4
ORD-02573,2025-10-07,CUST-0342,South,Mobile,Apparel,60.78,2,0.00,121.56,0,5
ORD-02574,2025-09-23,CUST-0636,South,Web,Beauty,36.10,2,0.15,61.36,0,7
ORD-02575,2025-07-31,CUST-0277,Northeast,Mobile,Electronics,202.30,2,0.05,384.37,0,1
ORD-02576,2025-09-01,CUST-0125,South,Web,Apparel,51.16,1,0.10,46.04,0,2
ORD-02577,2025-08-02,CUST-0654,Northeast,Store,Home,65.97,2,0.05,125.34,0,2
ORD-02578,2025-01-19,CUST-0868,South,Web,Beauty,46.99,1,0.00,46.99,0,2
ORD-02579,2025-04-27,CUST-0827,South,Web,Electronics,192.51,1,0.15,163.64,0,4
ORD-02580,2025-08-19,CUST-0398,Northeast,Store,Electronics,260.70,2,0.00,521.39,0,1
ORD-02581,2025-06-02,CUST-0254,West,Web,Electronics,85.90,5,0.10,386.56,0,3
ORD-02582,2025-01-02,CUST-0539,West,Store,Outdoors,85.24,3,0.05,242.92,0,1
ORD-02583,2025-10-06,CUST-0297,West,Mobile,Outdoors,66.22,1,0.05,62.91,0,7
ORD-02584,2025-05-30,CUST-0155,West,Mobile,Apparel,59.76,1,0.20,47.81,1,4
ORD-02585,2025-10-15,CUST-0555,Midwest,Web,Electronics,148.30,2,0.05,281.78,0,4
ORD-02586,2025-07-07,CUST-0401,Northeast,Web,Home,53.37,1,0.05,50.70,0,5
ORD-02587,2025-10-09,CUST-0617,West,Web,Beauty,37.47,2,0.20,59.94,0,3
ORD-02588,2025-12-29,CUST-0331,Midwest,Web,Beauty,38.29,2,0.30,53.61,0,4
ORD-02589,2025-10-31,CUST-0530,Northeast,Mobile,Home,62.40,4,0.15,212.15,0,1
ORD-02590,2025-09-06,CUST-0116,Northeast,Web,Beauty,35.41,2,0.05,67.28,0,5
ORD-02591,2025-07-21,CUST-0386,South,Web,Beauty,36.14,1,0.10,32.52,0,5
ORD-02592,2025-05-15,CUST-0388,South,Mobile,Apparel,47.41,4,0.15,161.20,0,4
ORD-02593,2025-08-08,CUST-0217,Northeast,Mobile,Outdoors,88.54,1,0.30,61.98,0,6
